station,timestamp,aqi,rating_aqi,pm2.5,rating_pm2.5 
US Consulate in Ho Chi Minh City,"26 Nov 2021, 10:00 AM",80,AQI US - Trung bình,26,PM2.5 µg/m³ - Tốt
US Consulate in Ho Chi Minh City,"26 Nov 2021, 11:00 AM",95,AQI US - Trung bình,33,PM2.5 µg/m³ - Tốt
US Consulate in Ho Chi Minh City,"26 Nov 2021, 12:00 PM",95,AQI US - Trung bình,33,PM2.5 µg/m³ - Tốt
US Consulate in Ho Chi Minh City,"26 Nov 2021, 1:00 PM",95,AQI US - Trung bình,33,PM2.5 µg/m³ - Tốt
US Consulate in Ho Chi Minh City,"26 Nov 2021, 2:00 PM",97,AQI US - Trung bình,34,PM2.5 µg/m³ - Tốt
US Consulate in Ho Chi Minh City,"26 Nov 2021, 3:00 PM",84,AQI US - Trung bình,28,PM2.5 µg/m³ - Tốt
US Consulate in Ho Chi Minh City,"26 Nov 2021, 4:00 PM",88,AQI US - Trung bình,30,PM2.5 µg/m³ - Tốt
US Consulate in Ho Chi Minh City,"26 Nov 2021, 5:00 PM",91,AQI US - Trung bình,31,PM2.5 µg/m³ - Tốt
US Consulate in Ho Chi Minh City,"26 Nov 2021, 6:00 PM",95,AQI US - Trung bình,33,PM2.5 µg/m³ - Tốt
US Consulate in Ho Chi Minh City,"26 Nov 2021, 7:00 PM",110,AQI US - Không lành mạnh cho các nhóm nhạy cảm,39,PM2.5 µg/m³ - Tốt
US Consulate in Ho Chi Minh City,"26 Nov 2021, 8:00 PM",95,AQI US - Trung bình,33,PM2.5 µg/m³ - Tốt
US Consulate in Ho Chi Minh City,"26 Nov 2021, 9:00 PM",63,AQI US - Trung bình,18,PM2.5 µg/m³ - Tốt
US Consulate in Ho Chi Minh City,"26 Nov 2021, 10:00 PM",50,AQI US - Tốt,12,PM2.5 µg/m³ - Tốt
US Consulate in Ho Chi Minh City,"27 Nov 2021, 12:00 AM",55,AQI US - Trung bình,14,PM2.5 µg/m³ - Tốt
US Consulate in Ho Chi Minh City,"27 Nov 2021, 1:00 AM",65,AQI US - Trung bình,19,PM2.5 µg/m³ - Tốt
US Consulate in Ho Chi Minh City,"27 Nov 2021, 2:00 AM",37,AQI US - Tốt,9,PM2.5 µg/m³ - Tốt
US Consulate in Ho Chi Minh City,"27 Nov 2021, 3:00 AM",68,AQI US - Trung bình,20,PM2.5 µg/m³ - Tốt
US Consulate in Ho Chi Minh City,"27 Nov 2021, 5:00 AM",45,AQI US - Tốt,11,PM2.5 µg/m³ - Tốt
US Consulate in Ho Chi Minh City,"27 Nov 2021, 6:00 AM",78,AQI US - Trung bình,25,PM2.5 µg/m³ - Tốt
US Consulate in Ho Chi Minh City,"27 Nov 2021, 7:00 AM",139,AQI US - Không lành mạnh cho các nhóm nhạy cảm,51,PM2.5 µg/m³ - Trung bình
US Consulate in Ho Chi Minh City,"27 Nov 2021, 8:00 AM",80,AQI US - Trung bình,26,PM2.5 µg/m³ - Tốt
US Consulate in Ho Chi Minh City,"27 Nov 2021, 9:00 AM",80,AQI US - Trung bình,26,PM2.5 µg/m³ - Tốt
US Consulate in Ho Chi Minh City,"27 Nov 2021, 10:00 AM",68,AQI US - Trung bình,20,PM2.5 µg/m³ - Tốt
US Consulate in Ho Chi Minh City,"27 Nov 2021, 11:00 AM",88,AQI US - Trung bình,30,PM2.5 µg/m³ - Tốt
US Consulate in Ho Chi Minh City,"27 Nov 2021, 12:00 PM",80,AQI US - Trung bình,26,PM2.5 µg/m³ - Tốt
US Consulate in Ho Chi Minh City,"27 Nov 2021, 1:00 PM",80,AQI US - Trung bình,26,PM2.5 µg/m³ - Tốt
US Consulate in Ho Chi Minh City,"27 Nov 2021, 2:00 PM",59,AQI US - Trung bình,16,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"14 Nov 2021, 7:00 PM",55,AQI US - Trung bình,13.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"14 Nov 2021, 8:00 PM",59,AQI US - Trung bình,15.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"14 Nov 2021, 9:00 PM",92,AQI US - Trung bình,31.6,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"14 Nov 2021, 10:00 PM",108,AQI US - Không lành mạnh cho các nhóm nhạy cảm,38.4,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"14 Nov 2021, 11:00 PM",115,AQI US - Không lành mạnh cho các nhóm nhạy cảm,41.3,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"15 Nov 2021, 12:00 AM",115,AQI US - Không lành mạnh cho các nhóm nhạy cảm,41.3,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"15 Nov 2021, 1:00 AM",152,AQI US - Không lành mạnh,57.5,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"15 Nov 2021, 2:00 AM",96,AQI US - Trung bình,33.5,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"15 Nov 2021, 3:00 AM",120,AQI US - Không lành mạnh cho các nhóm nhạy cảm,43.2,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"15 Nov 2021, 4:00 AM",80,AQI US - Trung bình,25.7,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"15 Nov 2021, 5:00 AM",82,AQI US - Trung bình,26.7,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"15 Nov 2021, 6:00 AM",136,AQI US - Không lành mạnh cho các nhóm nhạy cảm,49.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"15 Nov 2021, 7:00 AM",158,AQI US - Không lành mạnh,68.7,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"15 Nov 2021, 8:00 AM",153,AQI US - Không lành mạnh,60.2,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"15 Nov 2021, 9:00 AM",148,AQI US - Không lành mạnh cho các nhóm nhạy cảm,54.7,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"15 Nov 2021, 10:00 AM",67,AQI US - Trung bình,19.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"15 Nov 2021, 11:00 AM",63,AQI US - Trung bình,17.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"15 Nov 2021, 12:00 PM",63,AQI US - Trung bình,17.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"15 Nov 2021, 1:00 PM",45,AQI US - Tốt,11,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"15 Nov 2021, 2:00 PM",37,AQI US - Tốt,9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"15 Nov 2021, 3:00 PM",33,AQI US - Tốt,8,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"15 Nov 2021, 4:00 PM",41,AQI US - Tốt,10,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"15 Nov 2021, 5:00 PM",55,AQI US - Trung bình,14,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"15 Nov 2021, 6:00 PM",55,AQI US - Trung bình,14,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"15 Nov 2021, 7:00 PM",63,AQI US - Trung bình,17.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"15 Nov 2021, 8:00 PM",63,AQI US - Trung bình,17.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"15 Nov 2021, 9:00 PM",67,AQI US - Trung bình,19.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"15 Nov 2021, 10:00 PM",71,AQI US - Trung bình,21.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"15 Nov 2021, 11:00 PM",73,AQI US - Trung bình,22.8,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"16 Nov 2021, 12:00 AM",73,AQI US - Trung bình,22.8,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"16 Nov 2021, 1:00 AM",82,AQI US - Trung bình,26.8,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"16 Nov 2021, 2:00 AM",84,AQI US - Trung bình,27.7,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"16 Nov 2021, 3:00 AM",94,AQI US - Trung bình,32.6,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"16 Nov 2021, 4:00 AM",118,AQI US - Không lành mạnh cho các nhóm nhạy cảm,42.4,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"16 Nov 2021, 5:00 AM",129,AQI US - Không lành mạnh cho các nhóm nhạy cảm,47.1,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"16 Nov 2021, 6:00 AM",120,AQI US - Không lành mạnh cho các nhóm nhạy cảm,43.3,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"16 Nov 2021, 7:00 AM",124,AQI US - Không lành mạnh cho các nhóm nhạy cảm,45.1,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"16 Nov 2021, 8:00 AM",122,AQI US - Không lành mạnh cho các nhóm nhạy cảm,43.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"16 Nov 2021, 9:00 AM",108,AQI US - Không lành mạnh cho các nhóm nhạy cảm,38.3,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"16 Nov 2021, 10:00 AM",123,AQI US - Không lành mạnh cho các nhóm nhạy cảm,44.3,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"16 Nov 2021, 11:00 AM",59,AQI US - Trung bình,15.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"16 Nov 2021, 12:00 PM",59,AQI US - Trung bình,15.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"16 Nov 2021, 1:00 PM",53,AQI US - Trung bình,13,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"16 Nov 2021, 2:00 PM",53,AQI US - Trung bình,13,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"16 Nov 2021, 3:00 PM",41,AQI US - Tốt,10,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"16 Nov 2021, 4:00 PM",45,AQI US - Tốt,11,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"16 Nov 2021, 5:00 PM",45,AQI US - Tốt,11,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"16 Nov 2021, 6:00 PM",45,AQI US - Tốt,11,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"16 Nov 2021, 7:00 PM",67,AQI US - Trung bình,19.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"16 Nov 2021, 8:00 PM",74,AQI US - Trung bình,22.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"16 Nov 2021, 9:00 PM",78,AQI US - Trung bình,24.8,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"16 Nov 2021, 10:00 PM",65,AQI US - Trung bình,18.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"16 Nov 2021, 11:00 PM",53,AQI US - Trung bình,13,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"17 Nov 2021, 12:00 AM",61,AQI US - Trung bình,16.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"17 Nov 2021, 1:00 AM",59,AQI US - Trung bình,15.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"17 Nov 2021, 2:00 AM",63,AQI US - Trung bình,17.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"17 Nov 2021, 3:00 AM",88,AQI US - Trung bình,29.7,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"17 Nov 2021, 4:00 AM",96,AQI US - Trung bình,33.5,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"17 Nov 2021, 5:00 AM",122,AQI US - Không lành mạnh cho các nhóm nhạy cảm,44.1,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"17 Nov 2021, 6:00 AM",178,AQI US - Không lành mạnh,107.2,PM2.5 µg/m³ - Không lành mạnh cho các nhóm nhạy cảm
Mam non Hai Au Bay,"17 Nov 2021, 7:00 AM",164,AQI US - Không lành mạnh,80.1,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"17 Nov 2021, 8:00 AM",164,AQI US - Không lành mạnh,80.4,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"17 Nov 2021, 9:00 AM",161,AQI US - Không lành mạnh,74.9,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"17 Nov 2021, 10:00 AM",120,AQI US - Không lành mạnh cho các nhóm nhạy cảm,43.4,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"17 Nov 2021, 11:00 AM",121,AQI US - Không lành mạnh cho các nhóm nhạy cảm,43.5,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"17 Nov 2021, 12:00 PM",106,AQI US - Không lành mạnh cho các nhóm nhạy cảm,37.7,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"17 Nov 2021, 1:00 PM",109,AQI US - Không lành mạnh cho các nhóm nhạy cảm,38.7,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"17 Nov 2021, 2:00 PM",92,AQI US - Trung bình,31.8,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"17 Nov 2021, 3:00 PM",99,AQI US - Trung bình,34.8,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"17 Nov 2021, 4:00 PM",107,AQI US - Không lành mạnh cho các nhóm nhạy cảm,38,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"17 Nov 2021, 5:00 PM",98,AQI US - Trung bình,34.5,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"17 Nov 2021, 6:00 PM",88,AQI US - Trung bình,29.6,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"17 Nov 2021, 7:00 PM",63,AQI US - Trung bình,17.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"17 Nov 2021, 8:00 PM",63,AQI US - Trung bình,17.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"17 Nov 2021, 9:00 PM",100,AQI US - Trung bình,35.5,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"17 Nov 2021, 10:00 PM",158,AQI US - Không lành mạnh,69.3,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"17 Nov 2021, 11:00 PM",160,AQI US - Không lành mạnh,72.9,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"18 Nov 2021, 12:00 AM",152,AQI US - Không lành mạnh,58.1,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"18 Nov 2021, 1:00 AM",140,AQI US - Không lành mạnh cho các nhóm nhạy cảm,51.5,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"18 Nov 2021, 2:00 AM",154,AQI US - Không lành mạnh,61,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"18 Nov 2021, 3:00 AM",131,AQI US - Không lành mạnh cho các nhóm nhạy cảm,47.8,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"18 Nov 2021, 4:00 AM",110,AQI US - Không lành mạnh cho các nhóm nhạy cảm,39.2,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"18 Nov 2021, 5:00 AM",136,AQI US - Không lành mạnh cho các nhóm nhạy cảm,49.7,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"18 Nov 2021, 6:00 AM",152,AQI US - Không lành mạnh,57.2,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"18 Nov 2021, 7:00 AM",157,AQI US - Không lành mạnh,66.8,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"18 Nov 2021, 8:00 AM",156,AQI US - Không lành mạnh,65.7,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"18 Nov 2021, 9:00 AM",152,AQI US - Không lành mạnh,57.1,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"18 Nov 2021, 10:00 AM",129,AQI US - Không lành mạnh cho các nhóm nhạy cảm,47.1,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"18 Nov 2021, 11:00 AM",113,AQI US - Không lành mạnh cho các nhóm nhạy cảm,40.4,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"18 Nov 2021, 12:00 PM",120,AQI US - Không lành mạnh cho các nhóm nhạy cảm,43.4,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"18 Nov 2021, 1:00 PM",63,AQI US - Trung bình,17.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"18 Nov 2021, 2:00 PM",67,AQI US - Trung bình,19.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"18 Nov 2021, 3:00 PM",76,AQI US - Trung bình,23.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"18 Nov 2021, 4:00 PM",55,AQI US - Trung bình,14,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"18 Nov 2021, 5:00 PM",41,AQI US - Tốt,10,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"18 Nov 2021, 6:00 PM",53,AQI US - Trung bình,13,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"18 Nov 2021, 7:00 PM",63,AQI US - Trung bình,17.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"18 Nov 2021, 8:00 PM",69,AQI US - Trung bình,20.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"18 Nov 2021, 9:00 PM",69,AQI US - Trung bình,20.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"18 Nov 2021, 10:00 PM",65,AQI US - Trung bình,18.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"18 Nov 2021, 11:00 PM",171,AQI US - Không lành mạnh,93.5,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"19 Nov 2021, 12:00 AM",188,AQI US - Không lành mạnh,128,PM2.5 µg/m³ - Không lành mạnh cho các nhóm nhạy cảm
Mam non Hai Au Bay,"19 Nov 2021, 1:00 AM",171,AQI US - Không lành mạnh,94.1,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"19 Nov 2021, 2:00 AM",172,AQI US - Không lành mạnh,96.9,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"19 Nov 2021, 3:00 AM",168,AQI US - Không lành mạnh,89.4,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"19 Nov 2021, 4:00 AM",171,AQI US - Không lành mạnh,94.2,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"19 Nov 2021, 5:00 AM",160,AQI US - Không lành mạnh,73.1,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"19 Nov 2021, 6:00 AM",153,AQI US - Không lành mạnh,60.1,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"19 Nov 2021, 7:00 AM",161,AQI US - Không lành mạnh,75.2,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"19 Nov 2021, 8:00 AM",152,AQI US - Không lành mạnh,56.7,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"19 Nov 2021, 9:00 AM",119,AQI US - Không lành mạnh cho các nhóm nhạy cảm,43,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"19 Nov 2021, 10:00 AM",78,AQI US - Trung bình,24.8,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"19 Nov 2021, 11:00 AM",80,AQI US - Trung bình,25.8,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"19 Nov 2021, 12:00 PM",76,AQI US - Trung bình,23.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"19 Nov 2021, 1:00 PM",76,AQI US - Trung bình,23.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"19 Nov 2021, 2:00 PM",96,AQI US - Trung bình,33.8,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"19 Nov 2021, 3:00 PM",102,AQI US - Không lành mạnh cho các nhóm nhạy cảm,35.8,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"19 Nov 2021, 4:00 PM",113,AQI US - Không lành mạnh cho các nhóm nhạy cảm,40.6,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"19 Nov 2021, 5:00 PM",118,AQI US - Không lành mạnh cho các nhóm nhạy cảm,42.5,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"19 Nov 2021, 6:00 PM",135,AQI US - Không lành mạnh cho các nhóm nhạy cảm,49.3,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"19 Nov 2021, 7:00 PM",94,AQI US - Trung bình,32.7,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"19 Nov 2021, 8:00 PM",61,AQI US - Trung bình,16.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"19 Nov 2021, 9:00 PM",59,AQI US - Trung bình,15.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"19 Nov 2021, 10:00 PM",61,AQI US - Trung bình,16.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"19 Nov 2021, 11:00 PM",71,AQI US - Trung bình,21.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"20 Nov 2021, 12:00 AM",67,AQI US - Trung bình,19.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"20 Nov 2021, 1:00 AM",67,AQI US - Trung bình,19.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"20 Nov 2021, 2:00 AM",76,AQI US - Trung bình,23.8,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"20 Nov 2021, 3:00 AM",67,AQI US - Trung bình,19.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"20 Nov 2021, 4:00 AM",73,AQI US - Trung bình,22.8,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"20 Nov 2021, 5:00 AM",90,AQI US - Trung bình,30.5,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"20 Nov 2021, 6:00 AM",159,AQI US - Không lành mạnh,70.9,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"20 Nov 2021, 7:00 AM",152,AQI US - Không lành mạnh,57.4,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"21 Nov 2021, 4:00 PM",67,AQI US - Trung bình,19.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"21 Nov 2021, 5:00 PM",59,AQI US - Trung bình,15.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"21 Nov 2021, 6:00 PM",55,AQI US - Trung bình,14,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"21 Nov 2021, 7:00 PM",45,AQI US - Tốt,11,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"21 Nov 2021, 8:00 PM",59,AQI US - Trung bình,15.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"21 Nov 2021, 9:00 PM",63,AQI US - Trung bình,17.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"21 Nov 2021, 10:00 PM",69,AQI US - Trung bình,20.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"21 Nov 2021, 11:00 PM",69,AQI US - Trung bình,20.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"22 Nov 2021, 12:00 AM",71,AQI US - Trung bình,21.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"22 Nov 2021, 1:00 AM",78,AQI US - Trung bình,24.8,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"22 Nov 2021, 2:00 AM",73,AQI US - Trung bình,22.8,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"22 Nov 2021, 3:00 AM",80,AQI US - Trung bình,25.8,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"22 Nov 2021, 4:00 AM",86,AQI US - Trung bình,28.8,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"22 Nov 2021, 5:00 AM",76,AQI US - Trung bình,23.8,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"22 Nov 2021, 6:00 AM",65,AQI US - Trung bình,18.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"22 Nov 2021, 7:00 AM",69,AQI US - Trung bình,20.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"22 Nov 2021, 8:00 AM",65,AQI US - Trung bình,18.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"22 Nov 2021, 9:00 AM",63,AQI US - Trung bình,17.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"22 Nov 2021, 10:00 AM",59,AQI US - Trung bình,16,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"22 Nov 2021, 11:00 AM",63,AQI US - Trung bình,17.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"22 Nov 2021, 12:00 PM",74,AQI US - Trung bình,22.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"22 Nov 2021, 1:00 PM",67,AQI US - Trung bình,19.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"22 Nov 2021, 2:00 PM",53,AQI US - Trung bình,13,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"22 Nov 2021, 3:00 PM",45,AQI US - Tốt,11,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"22 Nov 2021, 4:00 PM",57,AQI US - Trung bình,15,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"22 Nov 2021, 5:00 PM",53,AQI US - Trung bình,13,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"22 Nov 2021, 6:00 PM",41,AQI US - Tốt,10,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"22 Nov 2021, 7:00 PM",65,AQI US - Trung bình,18.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"22 Nov 2021, 8:00 PM",84,AQI US - Trung bình,27.8,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"22 Nov 2021, 9:00 PM",82,AQI US - Trung bình,26.8,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"22 Nov 2021, 10:00 PM",78,AQI US - Trung bình,24.8,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"22 Nov 2021, 11:00 PM",63,AQI US - Trung bình,17.9,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"23 Nov 2021, 12:00 AM",73,AQI US - Trung bình,22.8,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"23 Nov 2021, 1:00 AM",90,AQI US - Trung bình,30.6,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"23 Nov 2021, 2:00 AM",129,AQI US - Không lành mạnh cho các nhóm nhạy cảm,47,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"23 Nov 2021, 3:00 AM",155,AQI US - Không lành mạnh,62.4,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"23 Nov 2021, 4:00 AM",153,AQI US - Không lành mạnh,58.6,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"23 Nov 2021, 5:00 AM",151,AQI US - Không lành mạnh,55.7,PM2.5 µg/m³ - Trung bình
Mam non Hai Au Bay,"23 Nov 2021, 6:00 AM",132,AQI US - Không lành mạnh cho các nhóm nhạy cảm,48.1,PM2.5 µg/m³ - Tốt
Mam non Hai Au Bay,"23 Nov 2021, 7:00 AM",141,AQI US - Không lành mạnh cho các nhóm nhạy cảm,51.7,PM2.5 µg/m³ - Trung bình
